idGroupeGenerique;codeCIS;typeGenerique
1188;60891060;0
1188;67351818;1
1188;67839422;1
1189;68144352;0
1189;60473805;1
1190;68490105;0
1190;69894054;1
1190;69118136;1
1190;66830566;1
1191;61200108;0
1191;61243351;1
1191;64391907;1
1191;67733508;1
1192;62557732;0
1192;66744380;1
1192;69840149;1
1193;67467071;0
1193;68426120;1
1193;67055370;1
1193;66016628;1
1194;64681077;0
1194;68167080;1
1194;68282830;1
1195;67619878;0
1195;66146970;1
1195;60698008;1
1195;64964591;1
1196;65129174;0
1196;63434704;1
1196;69599253;1
1197;66424640;0
1197;60694853;1
1197;67338386;1
1197;67540950;1
1198;65396608;0
1198;65118886;1
1199;61519586;0
1199;60507271;1
1199;67838085;1
1199;64110908;1
1199;65717544;1
1199;64715729;1
1199;65195879;1
1199;60322461;1
1199;69638464;1
1199;63874970;1
1200;64234749;1
1201;67842151;0
1201;61849541;1
1202;60484221;0
1202;67227749;1
1203;69208046;0
1203;66284448;1
1207;63564808;0
1207;64165648;1
1207;64099244;1
1207;65724460;1
1207;66908367;1
1207;68877714;1
1207;68878773;1
1207;65959736;1
1207;65840148;1
1208;62892111;0
1208;68430364;1
1208;69910715;1
1208;63922746;1
1208;60817925;1
1208;65133532;1
1208;69855628;1
1209;69044807;0
1209;67719818;1
1209;61396347;1
1209;66867148;1
1209;65436636;1
1209;62614667;1
1209;64855371;1
1210;65927172;0
1210;67444539;1
1210;60843197;1
1210;60929244;1
1210;68418180;1
1210;64105964;1
1210;67107269;1
1211;68232927;0
1211;63548323;1
1211;66037184;1
1211;65456667;1
1211;63297052;1
1211;62456046;1
1211;66903295;1
1212;65247735;0
1212;68077882;1
1212;67248405;1
1212;68134034;1
1212;66794579;1
1212;60472849;1
1212;60701582;1
1213;61186758;0
1213;69355498;1
1213;61863085;1
1213;68485478;1
1213;64595144;1
1213;61010906;1
1213;69536979;1
1214;66851724;0
1214;60754528;1
1214;64422676;1
1214;65675045;1
1214;68080241;1
1214;61992169;1
1214;63338129;1
1215;61136926;0
1215;60160835;1
1215;60558629;1
1215;61190991;1
1215;65081377;1
1215;64485406;1
1215;69937979;1
1216;60028552;0
1216;67466119;1
1216;64612088;1
1216;60406781;1
1217;64773102;0
1217;64612088;1
1217;60406781;1
1218;61429943;0
1218;64612088;1
1219;63489259;0
1219;61172819;1
1219;67525425;1
1219;66282810;1
1219;62028825;1
1219;60890357;1
1219;66628949;1
1219;62176770;1
1219;69126300;1
1219;67230332;1
1219;65028570;1
1219;63312942;1
1220;67579483;0
1220;63406053;1
1221;69244971;0
1221;65427676;1
1221;61696661;1
1223;67101782;0
1223;64925631;1
1223;65692742;1
1223;61334872;1
1223;64420401;1
1223;66219105;1
1223;60490893;1
1223;61017701;1
1223;67701122;1
1223;67567958;1
1223;62333104;1
1223;68843886;1
1223;69054687;1
1223;68774283;1
1226;66429235;0
1226;62650834;1
1226;63373571;1
1226;66086110;1
1226;63121061;1
1226;60649235;1
1226;60624171;1
1226;61729702;1
1226;60985570;1
1226;66437367;1
1226;67567399;1
1226;60798791;1
1226;68198108;1
1226;62895812;1
1227;64296341;0
1227;60078765;1
1227;68436082;1
1227;64633851;1
1227;65820455;1
1227;62925159;1
1227;65761302;1
1227;62346703;1
1227;69612658;1
1227;68967396;1
1227;62137575;1
1227;65983662;1
1227;67357301;1
1227;68541172;1
1228;68311278;0
1228;62621124;1
1228;61722572;1
1228;66835563;1
1228;60335124;1
1228;62163716;1
1228;64564736;1
1228;67057492;1
1228;63513482;1
1231;61646847;0
1231;67738409;1
1232;64930525;0
1232;63485232;1
1233;61721118;0
1234;62375338;0
1235;62906109;0
1235;65269781;1
1235;65348773;1
1235;66134797;1
1235;60139257;1
1235;61730964;1
1235;62463941;1
1235;68872279;1
1236;68986795;0
1236;63727550;1
1236;61475862;1
1236;65637913;1
1236;68522898;1
1236;64634775;1
1236;67801877;1
1237;67913100;0
1237;60698225;1
1237;62697734;1
1237;61323954;1
1238;60661814;0
1238;66681599;1
1238;62150722;1
1238;60041884;1
1239;66840005;0
1239;66497617;1
1239;68637391;1
1239;65243092;1
1240;67992973;0
1240;61648894;1
1240;67498202;1
1240;68857836;1
1241;65100183;0
1241;61868584;1
1241;62497388;1
1241;66648962;1
1241;61616900;1
1241;69545056;1
1241;66311429;1
1241;65599067;1
1242;61855918;0
1242;64043587;1
1242;67407786;1
1242;67306538;1
1242;61516056;1
1242;69176399;1
1242;68353583;1
1242;64664996;1
1243;66335558;0
1243;66455340;1
1243;61124589;1
1243;67627106;1
1243;61415580;1
1243;61607602;1
1243;68882298;1
1243;68853567;1
1243;60827307;1
1243;62090524;1
1243;68024456;1
1243;63022095;1
1243;60470015;1
1243;69784800;1
1244;65681906;0
1244;60595143;1
1244;63319709;1
1244;63286561;1
1244;62295835;1
1244;69923545;1
1244;62625119;1
1244;69772883;1
1244;63353031;1
1244;60838150;1
1244;60296511;1
1244;66329690;1
1244;64859811;1
1244;64056613;1
1245;62962307;0
1245;68011551;1
1245;66881532;1
1245;67332102;1
1245;63331309;1
1245;66818044;1
1245;62505333;1
1245;69719585;1
1245;66629296;1
1245;69423935;1
1245;64913045;1
1245;63784206;1
1245;61258798;1
1246;60599533;0
1246;67398390;1
1246;64746201;1
1246;69302392;1
1246;67687320;1
1246;63364330;1
1246;66139762;1
1246;68190271;1
1246;63041957;1
1246;64579108;1
1246;67846744;1
1246;66508679;1
1246;68850795;1
1246;66988915;1
1246;68349332;1
1247;65198099;0
1247;68923567;1
1247;69504216;1
1247;69245429;1
1247;69675822;1
1247;66013347;1
1247;63076762;1
1247;69380170;1
1247;66951176;1
1247;68460101;1
1247;69179413;1
1247;68340917;1
1247;65200340;1
1247;66232519;1
1247;66950163;1
1248;64224801;0
1248;67723873;1
1248;67423363;1
1248;62653200;1
1248;68432874;1
1248;62481238;1
1248;61026419;1
1248;63192279;1
1248;68478291;1
1248;62461940;1
1248;60136439;1
1248;64807679;1
1248;66459641;1
1248;68814685;1
1249;67928173;0
1249;69836948;1
1249;65453190;1
1249;69960643;1
1249;63897481;1
1249;62810178;1
1249;64748031;1
1249;61616875;1
1249;65982507;1
1249;69723053;1
1249;64723380;1
1249;65821614;1
1249;61251444;1
1249;60165394;1
1249;62767168;1
1249;65282234;1
1249;60761704;1
1249;61911861;1
1250;64406647;0
1250;68075899;1
1250;61609343;1
1250;63919440;1
1250;67243269;1
1250;67714810;1
1250;61998282;1
1250;69451945;1
1250;65454335;1
1250;60203546;1
1250;64991282;1
1250;67326252;1
1250;67528193;1
1250;66771694;1
1250;69075101;1
1250;69967100;1
1250;65708883;1
1250;68382834;1
1251;63096099;0
1251;69459098;1
1251;64849589;1
1251;60618841;1
1251;62285549;1
1251;68774365;1
1251;65003528;1
1251;67838740;1
1251;63754960;1
1251;66145765;1
1251;66220723;1
1251;67300994;1
1251;63608279;1
1251;64749749;1
1251;68615772;1
1251;66410690;1
1251;61234174;1
1251;66304210;1
1252;67855921;0
1252;62303075;1
1252;61400297;1
1252;61031964;1
1252;60075452;1
1252;64142852;1
1252;64067620;1
1252;63473842;1
1252;63595091;1
1252;62852526;1
1252;64732162;1
1252;69133565;1
1252;66090023;1
1252;60805346;1
1252;68398945;1
1252;62249492;1
1252;67973656;1
1252;62599681;1
1253;64304546;0
1253;63464843;1
1253;64315076;1
1253;67613380;1
1253;67873887;1
1253;65545646;1
1253;68374652;1
1253;66862998;1
1253;66029586;1
1253;66682740;1
1253;62201565;1
1253;69208950;1
1253;66587954;1
1253;66802385;1
1253;61954421;1
1253;60912259;1
1253;67351273;1
1253;69399555;1
1254;65179437;0
1254;66801059;1
1254;61956290;1
1254;67512883;1
1254;63114750;1
1254;66869373;1
1254;64317561;1
1254;69047792;1
1254;64247383;1
1254;62669749;1
1254;68256084;1
1254;64402467;1
1254;63206946;1
1254;69277601;1
1254;60061602;1
1254;69365019;1
1254;66195309;1
1254;69158248;1
1255;60018088;0
1255;60658330;1
1255;66526816;1
1255;66136175;1
1255;68934211;1
1255;68055697;1
1255;67610562;1
1255;64862526;1
1255;66110077;1
1255;66664062;1
1255;68414068;1
1255;63095549;1
1255;65565474;1
1255;69656583;1
1255;63389216;1
1255;61634962;1
1255;62768099;1
1256;65958239;0
1256;60122507;1
1256;65371341;1
1256;63536698;1
1256;63575509;1
1256;63408702;1
1256;66958765;1
1256;66399475;1
1256;62864076;1
1256;62482105;1
1256;60862009;1
1256;67837026;1
1256;60433344;1
1257;68937321;0
1257;64256749;1
1257;61599059;1
1257;61241069;1
1257;62472584;1
1257;67216140;1
1257;61905997;1
1257;69081339;1
1257;69178507;1
1257;61573299;1
1257;64959427;1
1257;61541141;1
1257;62374275;1
1257;63008868;1
1257;67717137;1
1257;67616145;1
1257;65641018;1
1257;69948235;1
1257;68478163;1
1257;61715154;1
1257;63105139;1
1258;65834394;0
1258;65598392;1
1258;68461057;1
1258;67515025;1
1258;60154743;1
1258;64110121;1
1258;69764452;1
1258;63324624;1
1258;62856987;1
1258;60029394;1
1258;67208695;1
1258;69516229;1
1258;64119476;1
1258;66982990;1
1258;68436246;1
1258;65095868;1
1258;69032573;1
1258;66704005;1
1258;62350491;1
1258;64753085;1
1258;67050149;1
1259;69226514;0
1259;64084865;1
1259;67477293;1
1259;64328650;1
1259;63556149;1
1259;65937818;1
1259;64983773;1
1259;64860774;1
1259;63677161;1
1259;61778521;1
1259;64615675;1
1259;61394054;1
1259;61086843;1
1259;61829268;1
1259;65332662;1
1259;66953323;1
1259;64404692;1
1259;67840467;1
1259;69709274;1
1259;60572746;1
1259;68893921;1
1261;69248521;0
1261;68415316;1
1261;69069536;1
1261;65250959;1
1262;62722988;0
1262;69211811;1
1262;62071552;1
1262;60203418;1
1262;65462218;1
1262;68885764;1
1262;64201902;1
1262;68099640;1
1262;65373698;1
1262;66225439;1
1262;62240543;1
1262;62209971;1
1262;65870757;1
1262;63729327;1
1262;64530253;1
1262;66946396;1
1262;61324159;1
1262;62725468;1
1263;60710318;0
1263;68352264;1
1263;67537114;1
1263;63052537;1
1264;64635418;0
1264;65462403;1
1264;68564413;1
1265;69586327;0
1265;61384099;1
1265;69116135;1
1266;66852477;0
1266;60457719;1
1266;64460239;1
1266;65221726;1
1266;64468759;1
1266;63301789;1
1266;69407386;1
1266;63770886;1
1266;62443668;1
1266;63954135;1
1266;61704193;1
1266;60354021;1
1266;68774810;1
1266;66982271;1
1266;63606680;1
1266;60890617;1
1266;67885003;1
1266;69020635;1
1267;68263545;0
1267;64381382;1
1267;60299831;1
1267;64691363;1
1267;69206159;1
1267;66299891;1
1267;65419882;1
1267;69659729;1
1267;66334292;1
1267;68738262;1
1267;65519765;1
1267;60120488;1
1267;66368608;1
1267;62336456;1
1267;69347302;1
1267;63042240;1
1267;60287277;1
1267;61620521;1
1268;64350636;0
1268;62018514;1
1268;60715272;1
1268;65563402;1
1268;65985542;1
1268;68379126;1
1268;66514664;1
1268;65376908;1
1268;61177734;1
1269;63476564;0
1269;65559973;1
1269;69046879;1
1269;63100697;1
1269;66285518;1
1269;64516435;1
1269;64301436;1
1269;66373181;1
1269;62080918;1
1269;69514954;1
1270;65646086;0
1270;60661561;1
1270;66514714;1
1270;64549684;1
1270;67684694;1
1270;62718662;1
1270;65716563;1
1270;67630127;1
1271;63964446;0
1271;64722467;1
1271;65612340;1
1271;61350702;1
1271;61028854;1
1271;62175533;1
1271;65726187;1
1271;62496336;1
1274;63283095;0
1274;68316916;1
1274;64807985;1
1274;68597858;1
1274;62432764;1
1274;69498279;1
1274;68049705;1
1274;67910613;1
1274;61507819;1
1275;64629002;0
1275;68495077;1
1275;69831794;1
1276;67969992;0
1276;68924053;1
1276;61708715;1
1276;68239028;1
1277;62665633;1
1278;64665856;0
1278;67502120;1
1278;69816080;1
1278;61273750;1
1278;66378381;1
1278;64969453;1
1278;66136969;1
1278;69891738;1
1278;66987884;1
1279;67885398;0
1279;64979294;1
1279;61322336;1
1279;64501892;1
1279;63140325;1
1279;61148412;1
1279;63927615;1
1279;63290816;1
1280;63093669;0
1280;66177624;1
1280;66197477;1
1280;61154803;1
1280;61430397;1
1280;66442631;1
1280;67764293;1
1280;69978449;1
1281;61204836;0
1281;60182237;1
1281;60252027;1
1282;61815891;0
1282;63009817;1
1282;68439420;1
1282;62559199;1
1282;64877948;1
1282;67390486;1
1282;60031071;1
1282;60140882;1
1282;65993464;1
1282;67191961;1
1283;66791654;0
1283;66566892;1
1283;64041757;1
1283;65649221;1
1283;61983832;1
1283;62540067;1
1283;66181067;1
1283;67941085;1
1283;61100905;1
1283;68615224;1
1284;68455780;0
1284;68253896;1
1284;62953906;1
1285;61313611;0
1285;66544369;1
1285;69277067;1
1286;65643325;0
1286;62722123;1
1286;61737211;1
1286;66877701;1
1286;61787869;1
1287;69591915;0
1287;60435263;0
1287;65235238;1
1287;69618579;1
1287;66901771;1
1287;64046761;1
1288;63899308;0
1289;61855583;0
1289;62967603;1
1290;60868670;0
1290;68305211;1
1290;67701396;1
1290;62196488;1
1290;66126291;1
1290;64907754;1
1290;67780625;1
1294;66732677;0
1294;67997721;1
1294;61018059;1
1294;63378141;1
1294;64463420;1
1295;61741918;0
1295;67461691;1
1296;65793983;0
1296;66036869;1
1296;64394668;1
1296;62931799;1
1296;61255179;1
1296;68836272;1
1299;61798214;0
1300;66947007;0
1300;61697350;1
1300;64325323;1
1300;60759678;1
1300;66238760;1
1300;69729234;1
1302;64783025;0
1302;66533294;1
1303;69123382;0
1304;68139273;0
1304;67569927;1
1304;61052442;1
1304;62471347;1
1304;69841984;1
1305;60209645;0
1305;62484138;1
1305;66738616;1
1305;66875942;1
1305;69690354;1
1305;63267721;1
1306;66268312;0
1306;68057730;1
1306;69734142;1
1306;66915066;1
1306;63167500;1
1307;64794203;0
1307;65061182;1
1307;60895265;1
1307;68194106;1
1307;63775634;1
1307;64457346;1
1307;60295427;1
1307;60794921;1
1308;60051234;0
1308;67513654;1
1308;63295699;1
1308;61653489;1
1308;64399761;1
1308;65166500;1
1308;68489829;1
1308;62716818;1
1308;61398768;1
1308;60008724;1
1308;68610259;1
1308;62025626;1
1308;61743794;1
1308;64758851;1
1312;63191743;0
1312;69381938;1
1312;63131995;1
1312;68508471;1
1312;61306595;1
1312;61458546;1
1312;65672729;1
1312;60314183;1
1312;69473265;1
1312;60251135;1
1312;60369429;1
1312;68246300;1
1312;68144384;1
1312;62390393;1
1312;64435410;1
1312;61823685;1
1312;67607630;1
1312;63020824;1
1312;63201575;1
1312;60901654;1
1312;61435483;1
1312;61364577;1
1313;68479386;0
1313;69414886;1
1313;61357853;1
1313;62238453;1
1313;62704449;1
1313;60562734;1
1313;64713742;1
1313;69508588;1
1313;64675900;1
1313;65227063;1
1313;64896343;1
1313;67291171;1
1313;69023072;1
1313;68572997;1
1313;61892457;1
1313;66150164;1
1313;64949625;1
1313;60366689;1
1313;61785626;1
1313;65918166;1
1313;60755110;1
1313;66994081;1
1314;67273757;0
1314;67741362;1
1314;67316347;1
1314;64361344;1
1314;64766442;1
1314;61543911;1
1314;67760537;1
1314;69773654;1
1314;65148032;1
1314;60893428;1
1314;61062358;1
1314;61204074;1
1314;66876713;1
1314;64180397;1
1314;64642188;1
1314;64033397;1
1314;67286039;1
1314;65969680;1
1314;65737881;1
1314;64711296;1
1314;60543196;1
1314;64885845;1
1316;60742561;0
1316;60386439;1
1316;65424833;1
1317;67876869;0
1318;63095061;0
1319;61938997;0
1319;63566111;1
1320;61846627;0
1320;68944561;1
1321;68293517;0
1321;69549631;1
1322;64936439;0
1322;65896314;1
1322;60709020;1
1322;64299857;1
1322;65074589;1
1322;64911770;1
1322;66084216;1
1322;67810844;1
1322;66554616;1
1322;68147811;1
1322;69586658;1
1322;61357383;1
1322;63428039;1
1322;62343034;1
1322;61483122;1
1322;64360089;1
1323;63485353;0
1323;66687082;1
1323;61136381;1
1323;66544554;1
1323;69528256;1
1323;61447770;1
1323;62304120;1
1323;69448066;1
1323;66488625;1
1323;68757280;1
1323;67326843;1
1323;67423566;1
1323;60550205;1
1323;60663441;1
1323;64706096;1
1323;64522114;1
1323;68931126;1
1324;65357943;0
1324;64905415;1
1324;65678792;1
1324;64559600;1
1324;64425341;1
1324;64061667;1
1325;61120893;0
1325;64061788;1
1325;64548187;1
1325;69742819;1
1325;61021258;1
1325;66854364;1
1325;68609125;1
1325;60849435;1
1325;61835919;1
1325;65731654;1
1326;63830251;0
1326;60740165;1
1326;68178995;1
1326;64435061;1
1326;60993058;1
1326;62025327;1
1326;63739307;1
1326;61251622;1
1326;68566713;1
1326;64509558;1
1327;66425767;0
1327;62890605;1
1328;61088036;0
1328;64827518;1
1328;64892042;1
1328;63127527;1
1328;62540779;1
1329;69287499;0
1329;61247321;1
1329;64784675;1
1329;64467657;1
1329;65110708;1
1330;64122807;0
1330;65362239;1
1330;61436457;1
1330;62741554;1
1330;62096228;1
1331;61726688;0
1331;65187099;1
1331;60539130;1
1331;67979050;1
1331;66167509;1
1331;66569358;1
1331;65001388;1
1331;64354271;1
1332;60981789;0
1332;63964962;1
1332;60887592;1
1332;65303899;1
1332;65639202;1
1332;69068516;1
1332;69062997;1
1332;69510055;1
1332;68139818;1
1332;68607455;1
1332;60771787;1
1332;67451779;1
1332;66718898;1
1332;65825737;1
1332;66999267;1
1332;60977940;1
1332;64894794;1
1333;68634000;0
1333;61133524;1
1333;65437229;1
1333;67095030;1
1333;66080004;1
1334;68257752;0
1334;60726678;1
1335;60509781;0
1335;63380548;1
1336;61350360;0
1336;67805530;1
1336;67988035;1
1336;62026945;1
1336;65676300;1
1336;69498425;1
1336;65060956;1
1336;69157915;1
1336;68665113;1
1336;64296537;1
1336;64842687;1
1336;61843531;1
1336;65078623;1
1336;69323365;1
1336;61628475;1
1337;62225235;0
1337;61462270;1
1337;62428488;1
1338;63747097;0
1338;62172505;1
1339;60633124;0
1339;66093051;1
1339;65591412;1
1340;64815067;0
1340;62263111;1
1340;61913912;1
1340;66607830;1
1341;69974066;0
1341;60156413;1
1341;64408146;1
1341;68464046;1
1341;67620962;1
1341;67037244;1
1341;67281476;1
1341;62421725;1
1342;69939179;0
1342;61516679;1
1342;61387095;1
1342;69422317;1
1343;69443966;0
1343;67286263;1
1343;66401606;1
1343;66117997;1
1343;60542735;1
1343;62766073;1
1344;68301348;0
1344;63604430;1
1344;66682249;1
1344;61649099;1
1344;67690302;1
1344;67807225;1
1344;68349364;1
1345;66745660;0
1345;60727278;1
1345;66008617;1
1345;66089188;1
1345;66397937;1
1345;69577958;1
1345;67167309;1
1345;61907293;1
1346;67866775;0
1346;66663373;1
1346;66702214;1
1347;67713231;0
1347;61075284;1
1347;61483364;1
1347;67768231;1
1347;62314246;1
1347;67074399;1
1348;67323808;0
1348;69702148;1
1348;66335088;1
1348;64840348;1
1348;64070890;1
1348;64885927;1
1349;67959261;0
1349;61569856;1
1350;63273037;0
1351;64233309;0
1351;64733360;1
1351;64262182;1
1352;62419261;0
1352;63048930;1
1353;68155950;0
1353;69006393;1
1353;65835628;1
1353;69190025;1
1353;61017669;1
1353;69632034;1
1353;66671459;1
1354;61613434;0
1354;60646132;1
1354;60485572;1
1355;68127381;0
1355;67175964;1
1355;69746358;1
1356;60629186;0
1356;68397042;1
1356;60108518;1
1357;60260910;0
1357;65086755;1
1357;63111747;1
1358;60003620;0
1358;64110541;1
1358;68706624;1
1359;60135981;0
1359;67042647;1
1359;69457670;1
1359;65382081;1
1359;64853413;1
1360;66203859;0
1360;67865164;1
1360;62181995;1
1360;69276143;1
1360;68472160;1
1361;67279692;0
1361;67406905;1
1361;66169524;1
1361;65675166;1
1361;64870843;1
1361;61425934;1
1361;63308730;1
1361;64599178;1
1361;67540142;1
1361;65124558;1
1361;69351496;1
1361;66747729;1
1362;69855489;0
1362;68257528;1
1362;62828870;1
1362;63431640;1
1362;65196479;1
1362;62170486;1
1362;67567004;1
1362;67720261;1
1362;65857902;1
1362;62202005;1
1363;61837560;0
1363;63722770;1
1363;64547128;1
1363;68406840;1
1363;63248991;1
1364;63677318;0
1364;62310080;1
1364;62773840;1
1365;65421851;0
1365;63931930;1
1366;63485296;0
1366;68664794;1
1367;64620665;0
1367;69820901;1
1367;67327169;1
1368;61644230;0
1368;63252616;1
1368;63399979;1
1368;64409077;1
1369;67147922;0
1369;67580471;1
1370;68556562;0
1370;61876780;1
1370;62401060;1
1370;63797011;1
1371;69481664;0
1371;61578061;1
1371;65271985;1
1371;68156283;1
1371;60247507;1
1371;63146673;1
1371;69543888;1
1371;65646855;1
1371;62778588;1
1371;68486060;1
1371;62966914;1
1371;69428601;1
1371;66010949;1
1371;64250372;1
1371;69161098;1
1372;61952527;0
1372;60549911;1
1372;60894626;1
1372;61203595;1
1372;64725253;1
1372;69002523;1
1372;63183337;1
1372;63191615;1
1372;66740318;1
1372;66693651;1
1372;65514241;1
1372;60160479;1
1372;67955373;1
1373;63501124;0
1373;62233577;1
1373;65486532;1
1373;61432512;1
1373;67866864;1
1373;66729407;1
1373;68004005;1
1373;66084611;1
1373;69167489;1
1373;65511544;1
1373;65781618;1
1373;61701717;1
1373;69539377;1
1374;63439683;0
1374;65213035;1
1375;68140336;0
1375;69791143;0
1375;61456335;1
1375;65256606;1
1375;65978423;1
1375;66809134;1
1375;61294424;1
1375;68082491;1
1375;66059533;1
1375;69692533;1
1375;62389398;1
1375;60652523;1
1376;66933317;0
1376;69704761;0
1376;64574239;1
1376;63312547;1
1376;63931916;1
1376;65167940;1
1376;62904784;1
1376;66178466;1
1376;63513315;1
1376;62675549;1
1376;64979127;1
1376;65862956;1
1377;60670806;0
1377;69742986;1
1377;60256310;1
1377;61698064;1
1377;64574082;1
1377;63367401;1
1377;67247812;1
1377;66855039;1
1377;62428075;1
1377;61746783;1
1377;66811249;1
1377;62334754;1
1377;68058227;1
1378;64822161;0
1378;64766264;1
1380;66907589;0
1380;68088334;1
1380;63782867;1
1380;60326844;1
1380;68241075;1
1380;62517531;1
1380;65358970;1
1380;64566502;1
1380;69919835;1
1380;66034206;1
1380;63229891;1
1380;60140010;1
1380;62504078;1
1380;66869238;1
1380;62080334;1
1380;66331570;1
1381;62940702;0
1381;64606861;1
1381;69994332;1
1381;61178416;1
1381;64475764;1
1381;68718338;1
1381;64960760;1
1381;66400785;1
1381;61215042;1
1381;60840347;1
1381;60789956;1
1381;63197689;1
1381;67982527;1
1381;67108093;1
1381;69061411;1
1382;64391992;0
1382;64330943;1
1382;60655327;1
1383;63023578;0
1383;68022576;1
1383;69766567;1
1383;64718255;1
1383;67298098;1
1383;68796205;1
1383;60340413;1
1383;62848182;1
1383;65655384;1
1383;69894809;1
1383;60068949;1
1383;68645993;1
1383;62985754;1
1383;69831050;1
1384;60889903;0
1384;61324700;1
1384;66044086;1
1384;67828486;1
1384;69726341;1
1384;66464581;1
1384;68315675;1
1384;61194947;1
1384;69236138;1
1384;69672356;1
1384;65645073;1
1384;67216375;1
1384;61081440;1
1384;66234776;1
1385;68434003;0
1385;64506804;1
1385;66940678;1
1385;63080700;1
1385;69056275;1
1385;68630137;1
1385;61371194;1
1385;66093934;1
1385;69504052;1
1385;61140134;1
1385;68962431;1
1385;62664969;1
1385;64656654;1
1385;63389223;1
1386;63206355;0
1386;68430688;1
1386;65597714;1
1387;67128815;0
1387;68921858;1
1387;63464569;1
1388;63216342;0
1388;67600276;1
1388;62279425;1
1389;63428548;0
1389;61281455;1
1389;66708441;1
1390;60235768;0
1390;65545105;1
1390;67136527;1
1390;67422090;1
1390;65654179;1
1390;64380729;1
1390;67466069;1
1390;69977258;1
1390;60860061;1
1390;60803434;1
1391;67875450;0
1391;65582420;1
1391;65127376;1
1391;65685993;1
1391;68493158;1
1391;69531462;1
1391;63145062;1
1391;62787982;1
1391;63124787;1
1391;68175216;1
1391;62624693;1
1391;65900346;1
1392;63372843;0
1392;64226688;1
1392;68035755;1
1392;65199404;1
1392;63812730;1
1392;68205182;1
1392;67436599;1
1392;65145431;1
1392;65602549;1
1392;66824474;1
1392;68220711;1
1392;67774362;1
1393;64683217;0
1393;64286781;1
1394;67164882;0
1394;65073188;1
1395;66048056;0
1395;61924047;1
1396;61469681;0
1396;66565534;1
1397;69410368;0
1397;61823589;1
1397;69028781;1
1397;68759947;1
1397;60678735;1
1397;60433166;1
1397;66890524;1
1398;63449204;0
1398;63468941;1
1398;64593766;1
1399;63078350;0
1399;64913426;1
1399;63807217;1
1401;61695837;0
1401;62426708;1
1401;64731377;1
1401;64535318;1
1401;61556563;1
1401;61740296;1
1401;61074385;1
1401;69786534;1
1401;62126664;1
1401;62641835;1
1401;62302938;1
1401;69930924;1
1401;64957465;1
1401;63621013;1
1401;66479124;1
1402;66996659;0
1402;62185342;1
1402;63723107;1
1402;60478097;1
1402;64727471;1
1402;68278216;1
1402;63133028;1
1402;64065904;1
1402;60037380;1
1402;66160525;1
1402;67818129;1
1402;69498681;1
1402;66024831;1
1402;66593028;1
1402;62034803;1
1403;60058008;0
1403;68449635;1
1403;60352006;1
1403;68806628;1
1403;69473009;1
1403;64389621;1
1403;63303822;1
1403;64930906;1
1403;61007874;1
1403;60656799;1
1403;65265651;1
1403;68925283;1
1403;66171532;1
1403;68307397;1
1403;62852405;1
1404;65323898;0
1404;66092871;1
1404;65267855;1
1404;68009657;1
1404;68521821;1
1404;68759274;1
1404;63831531;1
1405;68183914;0
1405;65899004;1
1405;61440690;1
1405;67491282;1
1406;63209020;0
1406;67959838;1
1406;64978071;1
1406;66023996;1
1407;63601338;0
1407;61897792;1
1407;67880084;1
1407;65545895;1
1408;61581417;0
1408;68615007;1
1409;63591602;0
1409;64272874;1
1409;65035846;1
1409;60934017;1
1409;62300481;1
1409;63278319;1
1409;63725282;0
1409;66407826;1
1409;60648756;1
1409;65383557;1
1410;68300050;0
1410;63001941;1
1410;69242155;1
1410;66407096;1
1410;62999597;1
1410;64079238;1
1410;68265101;1
1410;63230395;0
1410;65079554;1
1410;60796566;1
1411;67392245;0
1411;61792923;1
1411;62105830;1
1411;69899261;1
1411;60122717;1
1412;65070886;0
1412;65829066;1
1412;62758144;1
1412;65786914;1
1412;61282742;1
1413;63400513;0
1413;68330684;1
1413;65915266;1
1414;64005832;0
1414;61912664;1
1414;63775716;1
1414;67491478;1
1414;65198334;1
1414;61004700;1
1414;62474215;1
1414;61814540;1
1414;69244131;1
1414;65999410;1
1415;69469719;0
1415;60110896;1
1415;63520701;1
1415;68094554;1
1415;64379794;1
1415;61894006;1
1415;67031476;1
1415;60814847;1
1415;60313672;1
1415;61686286;1
1415;63155971;1
1415;62432383;1
1415;63031062;1
1415;62809635;1
1416;62048799;0
1416;69644015;1
1416;63121086;1
1416;65471822;1
1416;67856329;1
1416;68915360;1
1416;61115501;1
1416;66874153;1
1416;65228610;1
1416;67203709;1
1416;68789399;1
1416;60018444;1
1416;63490553;1
1416;67628724;1
1417;60371679;0
1417;69366854;1
1417;66535078;1
1417;62444948;1
1417;60286296;1
1417;66397549;1
1417;60849677;1
1417;69624646;1
1417;64639263;1
1417;69226336;1
1417;67626755;1
1417;61367363;1
1417;69439793;1
1417;65727499;1
1417;68823378;1
1417;68759769;1
1418;65057814;0
1418;69288170;1
1418;61537673;1
1418;67065998;1
1418;65133660;1
1418;64071818;1
1418;67277944;1
1418;62562380;1
1418;67729292;1
1418;63813120;1
1418;65261628;1
1418;65654186;1
1418;65096870;1
1418;65985122;1
1418;68100377;1
1418;69252929;1
1419;61871331;0
1419;68323120;1
1419;63862669;1
1419;67041972;1
1419;67508504;1
1419;64661690;1
1419;63881349;1
1419;64305057;1
1419;65809811;1
1419;68106558;1
1419;65861594;1
1419;60685046;1
1419;68222025;1
1419;69742203;1
1419;68393389;1
1419;68220323;1
1419;61509909;1
1420;64493890;0
1420;62874323;1
1420;62903522;1
