codeCIS;codeCIP7
68120159;3547265
68120159;3579897
68120159;3579911
68120159;4986110
68120650;3630457
68120650;3630492
68121332;3867900
68121332;3868118
68123098;3011154
68123109;5595340
68123109;5595357
68123109;5595363
68123988;3000744
68123988;3000745
68125487;3665237
68125576;2189680
68125576;3831919
68125576;3831948
68125576;3831977
68125576;3832014
68125932;2185877
68126062;3724282
68126062;3724307
68127381;3624215
68128273;3270906
68129222;3850130
68129457;3018952
68130153;3010533
68131878;3241081
68131878;3241106
68131878;5566516
68132834;3304031
68133135;3018572
68133466;3558197
68133466;3558211
68133466;3558234
68133651;3348413
68134034;2801075
68134917;3020563
68135556;3632611
68135773;3017746
68136868;5601649
68137895;3006755
68137895;3006756
68138584;3321466
68138972;3021535
68139273;3529511
68139323;3634136
68139323;3634142
68139323;5653505
68139323;5653511
68139704;3108726
68139704;5535639
68139818;3012134
68139818;3012306
68139992;4987598
68140336;3609316
68142440;3052575
68143802;3447569
68144249;3594856
68144352;3335988
68144676;2774065
68144936;3018860
68145550;3666219
68145835;5700653
68147462;3010208
68147971;3867366
68150775;3016225
68150775;3646961
68153262;5505946
68153561;3006956
68153561;3006958
68154738;5565391
68154738;5565416
68154738;5565422
68155046;4159536
68155441;3018843
68155950;3702406
68156080;3016301
68156080;3016304
68156269;2795216
68156358;3587922
68157307;3708656
68157307;3708679
68158028;3391679
68158195;3005051
68158195;3797737
68158195;3797743
68159048;2784046
68159048;2784075
68159596;3013404
68162083;3664887
68162083;3765536
68162667;2661510
68162770;3019828
68162966;3004527
68162966;3004528
68162966;3004529
68162966;3009329
68163833;3200509
68164846;3007354
68165033;2686102
68165033;2686119
68167080;2778904
68167148;3018062
68167148;3018063
68170799;3576410
68171068;3008834
68171068;3289716
68172597;2761022
68173037;3537427
68173375;3841680
68173560;3655115
68173884;3019536
68174071;3658438
68174324;3296917
68174566;3001609
68175216;3012761
68175764;4900169
68176656;3019306
68176656;3432438
68176802;3253115
68176916;3748532
68176955;2773367
68178657;4900457
68178899;3004613
68178924;3532298
68178995;3018587
68179481;4900091
68179830;3715030
68181322;3887995
68181404;4969761
68182431;3702429
68182495;3465917
68182666;3239523
68182805;4946599
68183914;3820152
68184425;3319038
68184425;3319044
68186440;3000557
68186440;3000563
68187446;3399824
68188295;3759642
68188295;3759659
68190271;3012919
68190442;3016509
68192016;3009765
68192016;3009767
68194106;5503173
68194106;5503178
68194451;3381126
68195838;3021265
68196071;3007185
68196071;4912040
68196071;4912117
68196114;5747494
68196203;3741889
68198108;3001031
68198108;3001033
68198987;3004807
68198987;3018820
68199199;5600377
68201593;5601394
68202115;2791595
68203174;2240352
68203174;2240381
68204269;3535569
68204461;3007745
68204461;3007746
68204461;3007747
68205182;3016464
68206925;3255769
68206925;5506287
68208043;4925640
68209070;3880214
68209355;2762903
68209355;2762932
68209693;3607346
68209693;3607352
68211089;3462422
68212077;3018305
68212077;3018307
68212077;3022463
68213325;3617882
68213528;3355175
68216773;3314555
68217804;3396553
68217804;3474827
68218639;3983546
68218639;3989052
68220145;3293505
68220145;3723934
68220323;3018143
68220693;2173029
68220711;3012139
68220857;3765890
68220857;3765921
68222947;3021318
68222947;3021319
68222947;3021320
68225352;3585202
68225352;3585219
68225352;3629721
68227652;3634449
68227652;5653190
68228291;3016392
68228761;3019745
68228761;3019749
68229297;3791031
68229297;3791054
68229767;3702168
68229767;3702180
68230207;5786749
68230417;3832706
68230659;3280023
68230659;3280046
68231138;3465372
68232350;3445398
68232350;3544309
68232578;4153261
68232578;4153284
68232635;3293965
68232927;3944256
68233897;3000241
68233961;2677155
68234981;3886346
68235154;3974180
68238175;3797051
68238481;3015540
68238481;4190339
68238481;4190345
68238848;3616003
68240500;3489898
68241075;3008730
68241207;3616078
68241755;2795653
68241755;2795676
68242177;3657321
68243717;3013226
68243770;3023664
68243770;3023827
68243813;3695310
68245006;3163346
68245006;3840338
68246097;3242956
68247092;3867544
68249079;3611508
68250156;5790834
68250551;3831084
68251475;2244427
68251475;2244479
68251475;3013969
68252641;3020551
68255648;5546028
68255655;5872093
68256084;2793878
68256216;2241541
68256579;3580529
68257528;3008342
68257752;5765776
68259372;3001099
68259372;3001100
68259696;3561696
68259696;3561704
68261117;3828998
68262500;5706897
68262500;5706940
68262525;3607599
68262646;3415635
68263545;3658651
68263545;5707773
68264234;2688265
68264469;3646665
68265101;3009923
68265101;3009925
68265172;3001364
68265172;3001368
68266388;2762062
68266705;3899159
68266705;3899171
68267102;3744190
68267981;2214314
68268147;3560610
68268147;3588264
68268955;3015722
68269128;3017399
68269128;3018099
68269288;3022190
68269288;3351800
68269288;5791704
68269313;3651761
68269975;3588755
68269975;5789618
68270422;3074298
68270924;3623842
68270924;5641235
68272067;2757977
68272626;3879168
68272626;3879205
68274043;5857403
68274328;3637063
68274328;3637086
68276279;3740832
68276457;2740020
68276457;2740103
68278216;3013603
68278216;3013607
68278928;3011000
68279040;3019933
68279040;3019934
68279250;3021274
68279250;3021275
68280975;3178632
68281778;3566512
68282830;2775633
68283252;3006624
68283252;3012150
68283672;4988445
68283829;3001219
68283829;3862989
68284564;3009662
68284564;3009663
68286871;3506616
68288712;3602426
68288833;3566825
68288833;3737741
68289554;3010805
68291548;3012628
68293225;3849049
68293225;3849061
68293517;2756498
68293613;2802778
68294455;5872029
68294626;4900085
68295219;2676782
68295219;5837748
68296050;3426395
68296221;2800130
68296666;5509524
68296666;5607178
68297693;3855009
68298553;5503143
68299826;3436666
68299979;3227520
68300050;3820181
68300050;3820198
68300050;4950112
68300050;4950158
68300285;3556927
68300762;3261020
68300762;3261037
68301348;3640450
68302585;3016552
68303281;2748990
68303445;3635845
68303979;3431427
68303979;5604228
68305211;3006014
68306249;3022297
68307397;3020340
68307397;3020342
68309829;5630444
68310468;3011187
68311278;5631395
68311292;3015740
68311292;3015741
68311602;4900065
68311869;3746059
68311869;3746088
68312864;3010961
68313699;3483329
68313699;3483335
68314018;4993587
68314356;3006806
68314370;3709242
68314370;3718962
68315675;3017412
68316389;3936920
68316916;5504155
68318486;3016670
68318874;3021631
68318874;5507227
68318931;3331625
68319595;3883129
68319595;3883158
68319944;3931466
68320156;5775935
68320156;5775941
68320156;5775958
68320156;5775964
68320252;3574598
68320252;3574606
68320366;3015757
68321824;2793111
68321824;2793128
68322100;2683807
68322762;3589967
68323818;5501243
68324489;2690799
68324489;2737176
68324489;2796032
68324489;2796049
68324489;3010744
68324489;3016455
68324489;3377053
68324489;3377099
68324489;3377679
68324489;3377685
68324489;3377691
68324489;3377716
68324489;3377722
68324489;3691447
68324489;3691476
68324489;5708206
68324489;5708212
68324489;5708229
68325609;3017252
68325609;3017253
68328199;2677600
68328338;5788642
68329212;2661757
68329212;2661792
68329714;3598038
68329792;3333216
68330200;3008811
68330257;3057294
68330403;3589588
68330410;3627975
68330684;3009755
68332774;5705716
68333591;3406731
68333709;4187024
68333755;3001758
68334241;3887305
68334405;3489088
68335966;3017694
68336954;3910429
68336954;3910435
68337369;3484168
68337593;3364079
68337593;3724394
68337700;3438493
68337885;4189796
68337885;4189804
68338784;3111869
68340034;3004002
68340917;3002364
68341093;5502955
68341093;5502956
68341392;3023317
68341392;5736645
68343016;3017641
68343016;3294746
68343016;3780808
68343525;3010933
68343525;3010934
68343525;3010935
68344004;2175382
68344004;2175413
68344335;4900053
68346119;3386371
68346293;3233006
68346293;3240408
68346293;3265006
68347107;3006502
68347388;4158703
68347388;4158755
68348757;3971052
68348757;3971135
68349332;3007941
68349364;3004260
68349713;5644541
68350199;5504370
68351486;3014266
68351486;3014268
68352264;5504858
68352481;3860281
68352481;3861760
68353583;3013554
68353836;3901695
68353989;3698165
68354386;3533642
68354386;3533665
68354703;3016201
68354856;3681420
68355716;2783940
68355716;2783986
68355730;3739154
68355730;3844164
68355755;3703989
68355755;3742156
68356259;3268364
68356259;3722840
68356362;3014278
68356857;3854777
68356857;3854814
68356985;3015550
68358114;5605297
68359312;2694716
68359312;2694774
68360040;3375752
68360453;5760224
68360453;5760230
68360453;5760247
68360453;5760253
68361320;2199626
68361320;2199632
68361320;2199649
68361320;2199655
68361320;2199661
68361320;2199678
68361320;2199684
68361320;2209649
68361320;5816522
68362319;3952942
68362319;3952988
68362550;3198190
68363595;3001420
68363595;5500558
68364117;4900231
68364341;4960381
68364341;4960398
68364551;3014821
68365226;4900362
68365525;3438079
68366100;3011188
68366495;2759522
68366495;2759539
68366495;2759545
68366495;2759551
68368699;3659337
68368941;3763589
68368941;3763595
68368941;3763626
68368941;3763632
68369527;4199056
68369993;3777700
68370337;2794872
68370337;2794889
68370547;3951049
68370547;3951109
68371574;3019991
68371745;2223388
68372441;3012275
68373205;2178328
68373205;2178357
68373358;2779714
68373358;2779720
68373358;3020559
68373358;3020560
68373358;3309028
68373358;3309034
68373358;3309040
68373358;3760378
68373358;5592123
68373358;5595570
68373358;5595587
68373358;5595593
68373358;5638517
68373924;3018705
68374652;3012884
68375131;3413180
68375366;3009375
68377552;5610269
68377552;5610329
68377552;5622999
68377584;5806825
68377584;5806877
68377584;5806914
68377940;2195924
68377958;3562744
68377958;3562750
68377958;3604342
68377958;3604359
68377958;3604365
68378405;3001667
68379126;2773108
68379464;3607062
68379464;3607079
68379514;3653151
68380153;3910180
68380281;3329522
68381052;3004100
68382834;3013161
68382930;3631988
68383021;3466182
68386619;3469223
68387379;3347721
68389476;3872410
68389750;3347767
68389750;3347773
68389750;3347796
68389896;5501258
68390553;3608191
68391071;3666030
68391071;3666076
68391203;3003829
68391527;3362057
68392159;5836281
68392159;5836298
68392419;3023760
68392419;3024292
68393033;3011704
68393389;3019084
68393396;3130418
68395073;3361951
68395073;3949897
68395529;3021139
68396830;2780870
68396894;2172478
68396894;2172509
68397042;3006864
68398945;3002277
68399068;5603140
68399068;5603157
68399214;3398635
68399755;3016972
68399919;3686110
68400129;3020548
68401010;3174717
68401067;3018758
68402767;3781311
68402767;3781328
68403716;3696781
68403755;3873272
68403812;2795647
68403965;3311723
68403965;3729664
68405756;5501425
68406840;3018536
68407287;3338231
68408115;2243304
68408122;3790184
68410194;2209508
68410194;2209514
68411271;3319908
68411798;3902789
68412722;4961535
68413596;2756601
68414068;3008725
68414260;2794607
68414260;3896936
68414328;3674928
68414328;3674934
68415316;2794493
68415437;3990629
68415437;3990664
68415437;3990724
68416756;4900418
68416845;3006589
68416845;3012142
68417826;3588376
68418180;3000330
68419097;4900041
68419097;4902277
68419357;4167056
68419357;4167091
68419617;3716578
68419617;3716584
68420651;2186546
68420651;2186606
68423590;4900301
68424379;2237108
68424379;3004271
68425029;3620950
68425602;2759462
68425602;3810225
68426120;2778778
68427304;3005842
68427304;5502123
68427382;3718991
68427382;3719039
68427877;3519694
68428349;2736952
68428420;3310899
68428616;3666739
68429134;5640796
68429134;5640804
68429141;3816498
68429472;5503327
68429807;5812205
68429807;5861712
68429942;2755688
68429942;2755694
68430364;2770848
68430688;3014188
68432511;4900213
68432874;3002612
68434003;3651643
68434537;3590114
68434537;3590189
68435468;3003900
68435557;4914458
68435557;4914470
68435557;4914530
68435621;3017677
68435621;3678659
68435621;3719849
68435767;2192676
68436082;3024003
68436246;3008745
68437608;5508750
68437921;3020530
68437953;3605666
68438457;5839718
68439420;3002615
68439477;5505361
68439865;3385532
68440383;3008533
68440390;3002397
68441909;3364961
68444182;4949132
68445462;4160344
68446468;2173940
68446571;3135752
68446952;3979208
68447292;2176571
68447292;2176619
68448202;3016945
68450790;3489065
68451230;3454730
68452567;4194142
68452567;4194171
68454116;3041092
68455307;2678002
68455307;2678054
68457482;3318085
68457870;3578490
68460101;3003412
68460165;3865516
68460165;3865522
68460368;5644564
68461089;3485742
68461541;3421481
68462198;3734814
68462198;3734843
68462757;3732436
68462974;4910242
68462974;4910288
68463193;3804911
68463581;3958028
68464046;3005650
68464046;3005656
68465155;3614576
68466734;3741346
68466937;3673722
68466937;3784120
68466944;3548247
68466944;5765954
68468589;3645306
68468710;2661088
68468895;3016502
68469328;2795937
68470152;3021852
68470444;3550830
68470729;3007079
68472160;3008882
68472961;3666745
68473458;3399698
68474250;2204327
68474364;4152936
68474866;3873639
68474866;3873645
68474955;3548684
68475904;3018614
68475904;3416847
68476319;2176045
68476867;2674429
68477734;3635986
68478163;3009410
68478163;3009412
68478163;3009413
68478163;3010783
68478291;3003421
68478448;3024416
68479386;2761051
68479386;3916946
68479386;3916969
68479557;2670472
68479660;3016523
68480335;3374304
68480627;2780002
68481191;3250795
68481711;2216916
68481711;2216945
68482208;3620826
68482208;3627461
68484547;3639719
68484668;3011536
68485478;2801129
68486060;3011198
68486060;3011199
68486676;3054835
68486929;3220067
68486929;3220073
68488702;3826120
68488702;3826137
68489829;3009872
68490105;3669034
68491591;2203316
68491591;3003135
68491709;5507121
68491709;5507122
68492266;3225283
68492540;3260807
68492540;3512545
68492540;3729606
68493158;3012708
68493418;2192104
68494153;3014917
68494783;3012817
68494783;3586673
68494908;3770129
68494908;5590029
68496001;3337355
68496649;4972622
68497014;3873289
68497014;3873295
68499606;3865781
68499809;3777686
68499809;3777692
68500357;3792800
68500357;3792817
68501338;3478618
68501612;4163650
68502148;3003330
68502753;3000565
68502917;3012610
68502917;3584585
68503549;3657686
68503549;3657692
68504747;2235144
68504747;2235204
68508051;3680917
68508343;5787476
68508471;3003779
68508471;3003781
68508795;3274206
68508795;3284989
68508795;3474856
68509057;3659892
68510337;3347336
68510337;3376102
68510337;3715254
68510337;3715260
68511791;3017557
68512046;3529617
68512046;3529623
68512110;3964767
68512110;3993579
68513251;2789747
68513504;3057147
68513504;5500569
68513842;3874739
68514022;3017281
68515843;3075174
68515843;3754691
68516450;5769136
68516450;5769142
68516653;3626651
68518405;3016938
68519336;3512060
68519902;3880622
68519902;3880639
68520121;3016379
68520121;5506014
68520477;3302210
68520840;3566506
68521045;3022402
68521821;3008852
68522318;4916256
68522318;4916345
68522898;5506176
68523847;3006137
68523847;5616444
68523847;5631171
68523861;2686289
68523861;3007767
68523861;3469499
68523861;3469507
68525862;3545674
68526081;3937061
68526925;3491151
68527443;3582327
68527443;3583137
68527678;3020611
68527678;3020613
68528029;3671634
68528958;3674348
68529113;2665063
68529113;2665086
68529120;3023318
68529120;3023320
68529120;5736651
68529120;5736674
68529686;3602515
68529686;3739208
68530375;3958838
68530585;3600901
68531000;2189912
68534402;3015744
68537633;2740592
68537633;2740623
68537836;3029837
68538735;3395418
68538895;3903033
68538895;3903056
68538895;3903062
68540070;3690689
68540501;3020035
68541172;3004655
68541172;3004657
68543173;3379164
68546034;3755940
68546034;3755963
68546034;3873237
68546714;3835900
68549952;3475494
68550890;3034844
68551234;2697057
68551946;3020568
68552795;3013665
68553502;3534280
68553865;3318501
68553908;5599674
68554636;3013030
68556498;4153054
68556498;4153077
68556562;3610897
68557867;3612548
68559206;3005053
68559206;3019213
68559206;3915800
68559206;3915846
68560639;3611158
68561883;3489355
68561919;3014044
68562572;2770819
68562572;5861758
68563133;3016068
68563941;3657953
68564413;5500145
68565554;2674582
68566033;3429212
68566407;3816995
68566713;2747938
68566713;2747944
68566713;2747950
68567217;4198795
68567217;4198803
68568447;3009040
68569129;4196069
68572075;3627030
68572748;5623409
68572869;3004893
68573412;3740140
68573412;3740163
68573960;3332381
68574610;3940962
68574699;3106762
68575185;4199990
68576006;3383059
68576604;3011618
68578473;3456835
68578562;5572994
68578854;2249985
68578854;3841415
68578854;4950070
68578854;4950095
68579162;3139170
68582226;5506298
68582703;3763075
68583470;5503144
68583940;3528167
68583940;3720485
68584280;3678955
68584280;3678978
68587077;3022831
68588503;3006555
68588503;3006557
68588624;5500023
68589847;3018802
68589847;3018803
68592067;3315833
68592416;3324499
68592416;3338969
68593411;3018854
68593411;3018855
68594221;3002000
68594342;3396352
68596119;3024652
68596553;2216193
68596553;2216230
68596770;3560165
68596770;4950508
68596770;4950891
68596770;4951040
68596770;4951063
68596770;5500534
68597477;3602320
68598209;3020252
68598209;4974064
68598472;2668771
68598472;2668831
68598472;3000772
68598561;3748992
68599161;3571855
68599161;3571861
68599599;3344042
68600724;4997421
68600838;3213682
68601502;2243971
68601712;3022525
68601712;3022527
68602465;3022468
68602579;3014766
68602579;3014767
68603720;3014538
68603720;3014541
68604085;3733660
68604085;3867596
68604270;3469542
68604982;3001395
68604982;3001398
68605333;4976198
68605333;4976206
68605333;4976241
68605333;4976264
68605422;3257001
68606225;2179003
68606225;2179026
68607010;3011279
68607010;3011281
68607455;3012521
68607455;3012523
68609125;3004182
68610259;3009887
68613433;3384219
68613700;2742415
68613700;2742421
68613807;3828863
68615199;2240719
68615199;2240725
68615217;3021724
68615690;2664715
68615772;3002273
68616447;3298997
68616842;3007403
68616842;3007405
68616842;3007406
68616842;3007407
68617360;3022616
68617360;3125009
68617549;3013573
68617684;3782799
68617684;3782807
68617684;3782813
68619429;3010114
68619742;3006083
68622560;5546057
68622585;3615995
68624821;5791822
68626352;2770759
68626690;3359598
68627340;3450732
68627340;3562891
68627995;4900452
68628809;3584467
68629188;3549057
68630646;2172136
68631851;2748168
68631851;2748174
68632558;3972063
68632565;3174255
68632693;3012820
68632693;3586319
68633172;3022986
68633172;3775954
68633852;3460877
68633852;3460908
68634000;3295935
68634000;3323152
68634071;3844098
68634477;3560774
68635180;3017695
68635586;3020609
68635586;3202069
68635974;3681615
68636624;3244079
68637142;3934743
68637391;5869346
68637637;3674495
68638461;3599641
68638760;3017092
68639727;4964433
68639727;4964456
68640672;3968311
68640672;3968363
68640804;2164349
68640804;2164409
68642132;2755010
68644051;4900344
68644101;3629885
68644101;5653623
68644553;5507201
68644553;5507202
68644553;5507203
68644553;5507204
68645071;3012088
68645185;3285204
68645947;3772648
68645993;3013583
68646102;3606559
68646102;3606565
68646102;3606571
68646102;3606588
68646102;3606594
68646102;3606625
68646102;3606631
68646102;5758316
68646102;5758322
68646102;5758339
68646102;5758345
68646198;2190370
68646248;5752377
68646248;5752408
68646248;5752420
68646885;5627838
68648128;3639932
68648605;3024993
68648605;3024994
68649778;3115212
68649828;4900170
68650684;3224148
68650944;3576479
68650944;3617155
68652265;3367037
68652429;3812017
68653367;3734955
68653367;3774357
68654914;2181170
68655083;3718560
68655546;3891057
68655546;3891117
68655884;3000228
68655884;5500094
68656210;3932684
68656210;3932715
68656947;3015070
68656947;3015072
68657230;5508321
68658161;3395364
68658161;3437329
68659391;3430132
68659822;3914433
68659822;3914462
68660276;3002029
68662722;4997295
68662722;4997303
68663863;3008782
68663863;3008783
68663863;3828403
68663863;3828426
68664125;3545421
68664125;4950419
68664125;4950537
68664125;4950738
68664125;4951028
68664794;5502371
68665113;3015519
68665750;3017425
68666553;3008893
68666845;3019701
68666845;3019705
68667580;3771910
68668013;2661585
68669097;2203173
68669097;3756081
68669720;3013898
68670676;3270817
68671625;3015684
68672780;3730762
68672848;3771956
68673035;3483097
68673220;3461109
68673252;2201116
68673252;2792169
68674482;5795814
68674482;5795820
68674913;2200789
68674913;2200795
68675068;3314064
68675068;3314070
68675328;3695221
68675328;3801893
68677400;3018688
68678566;5853641
68678566;5853658
68678872;3594069
68679426;3722521
68679426;3722544
68680058;4900341
68680154;3007867
68680154;3020852
68681263;3019820
68681263;3019822
68684505;3585633
68684658;4155863
68684658;4155917
68685009;3756046
68685055;3858522
68686698;4936299
68686698;4936313
68686709;2209922
68686709;2209968
68686890;5501665
68687526;3376987
68688222;2661823
68688222;2661852
68689484;3012456
68689484;3012460
68691955;3338811
68693034;2664543
68693034;2664566
68693034;2664572
68693244;3030527
68694175;3885890
68696386;3260635
68696906;3017459
68698437;3021627
68699674;3017223
68699674;3017224
68699820;2771291
68699820;2771339
68700190;3717477
68700817;2195775
68700831;3012737
68703172;3839654
68703724;3823989
68703724;3824003
68705554;3352366
68706624;3006711
68707039;3015588
68707466;3016506
68708415;3023724
68708664;5595268
68710067;2190447
68710067;2190476
68710804;3314153
68710804;3331855
68710989;3012609
68711009;3484553
68712285;3454492
68712716;5506177
68713704;3348471
68713946;3386477
68714222;4927484
68716209;4176658
68718338;3012472
68718427;5609711
68718936;2678918
68719194;3560225
68719194;4950483
68719194;4951057
68719194;4951086
68719194;5500535
68721487;3959370
68721665;3661825
68721786;3019009
68722386;2241529
68722475;2219085
68722475;4939530
68722564;5699677
68723723;3026922
68725005;3371375
68726979;3791479
68727038;3515733
68727159;2190513
68727159;2190559
68727180;3524293
68728154;3701660
68728453;3242028
68728738;4989433
68729174;3460618
68729480;2772184
68731823;4900447
68732658;3267488
68735615;3718643
68735818;3953516
68735825;3014937
68735825;3014938
68737032;4921576
68737947;2687834
68738262;3009513
68739019;3844187
68739115;2161055
68739332;3014753
68740103;5815764
68740103;5815770
68740295;3087467
68740943;5747519
68743715;2232424
68743715;2232482
68745118;3846163
68745374;5621557
68747076;5672678
68747126;3237369
68747507;3285724
68748071;3712913
68748071;3712936
68748071;3954094
68748071;3954119
68748491;3671137
68748491;3739639
68748502;3678607
68749248;2225803
68749814;5506736
68750987;3341138
68751498;4910549
68751498;4910578
68751765;3013018
68752760;3037506
68752760;3037512
68753129;3735653
68753129;3773323
68754366;3579667
68754843;3565062
68756495;5507423
68756577;3392236
68757280;3005706
68758076;3572872
68758126;3002996
68758432;3316005
68758432;3316011
68758674;3179643
68758884;3705155
68758884;3705161
68759025;3658875
68759274;3017458
68759769;3015860
68759769;3015862
68759947;3008902
68760013;3091546
68761542;3008407
68762014;3310327
68762014;3310356
68762516;3475169
68762516;3475198
68762562;3847872
68762676;3673886
68764346;3234164
68765170;3656014
68765423;2249519
68766984;3564708
68768818;3751669
68768818;3751698
68770687;2698720
68770687;3010568
68771419;3260670
68772407;3008317
68773676;3653056
68773758;5501098
68774041;4992955
68774041;4992961
68774283;3004633
68774283;3004634
68774365;3006030
68775531;3638482
68777767;3655807
68778431;3584792
68778495;3778042
68778495;3779550
68779202;3985864
68779202;3985887
68779654;2799941
68781121;3004377
68781833;3001640
68782718;3377892
68782718;3714869
68783058;3940991
68783058;3941016
68783058;3941022
68785600;3967576
68786410;3553946
68787170;2790325
68787341;3835952
68787715;3003622
68787715;3638186
68788824;3003439
68789050;3018037
68789050;3060327
68789399;3010187
68789755;2186799
68789755;2186865
68789755;3015121
68790106;3514917
68790394;3699302
68791304;3205777
68791304;5536774
68791941;3793886
68794211;3499916
68795345;5500025
68795701;2678367
68796073;5704154
68799614;3514679
68799614;3514685
68799977;3024208
68800618;3611626
68800618;3729061
68800714;4900419
68800714;4900420
68802188;3009369
68802779;3415256
68802989;3249585
68803920;3871043
68804011;3776480
68804495;3906296
68805138;2794004
68805138;2794010
68805483;4900189
68805939;3674408
68806037;3000732
68806603;2227475
68806628;3013176
68806628;3013178
68806628;3013180
68808515;5504393
68808732;3360710
68808796;3653501
68809147;3013887
68809994;3705511
68810320;4900248
68810441;3537858
68810459;5840532
68810740;3010686
68810740;3010688
68811073;3009011
68814685;3007948
68815221;3322655
68816348;3972413
68816437;3645335
68818192;3040000
68819052;5507581
68820460;3188636
68821893;3477524
68821950;3010003
68822550;2167589
68822568;3347313
68822568;3376119
68822568;3714622
68822568;3714639
68822739;4902515
68822746;2170947
68822881;3458716
68823314;3738456
68823314;3738479
68823378;3011475
68823378;3011477
68823442;2696342
68825393;3701335
68826374;2756133
68826958;3020199
68826958;3486517
68826958;3486523
68827490;2749819
68828471;3034867
68829121;3973499
68829452;3019054
68829541;2189651
68829541;3021754
68829580;3014223
68830091;3819723
68830198;3464119
68830999;4900414
68831503;2748197
68831670;3381468
68831670;3382338
68831670;3382344
68832021;2246567
68832758;3877519
68834182;3015349
68836272;3018233
68837972;3420783
68840153;3705735
68840153;3707680
68840363;3299270
68840363;3299287
68840694;2781094
68840751;3019347
68841180;4995623
68843466;3711983
68843886;3010176
68844504;2195835
68844664;2210090
68844664;2210138
68844917;3612212
68846206;2162474
68846850;3012623
68849298;3840982
68849298;3841007
68849298;3841295
68849298;5871691
68849914;3728044
68849914;3728073
68850795;3001735
68852682;5531498
68852732;4900265
68852732;4900266
68852892;2203196
68852892;3001040
68852892;3644761
68852892;3644784
68852892;3649899
68853282;3855883
68853446;3271521
68853567;3015646
68853567;3015648
68853909;5501585
68853923;3083239
68856759;3000112
68859538;2194020
68859538;2194043
68861083;3828828
68861083;3828834
68861083;3911067
68862107;3016832
68865128;3473319
68865128;3473331
68865904;3192974
68865904;3193011
68868512;3269518
68868512;3512054
68869347;3006316
68871572;2773172
68871572;2773189
68872279;3019535
68872941;3710452
68872941;3710481
68873833;3175473
68873833;3178856
68874401;3389435
68874401;5589115
68874789;3660719
68875332;3112024
68876092;2798574
68876142;3000810
68876142;3610673
68877714;2802241
68877714;2802258
68878549;3624913
68878773;2681889
68878773;2681903
68878862;3959358
68879206;3808837
68879708;3686682
68879708;3686742
68880233;3853536
68880443;3886033
68880774;2760436
68881399;2792838
68881730;3018254
68882298;3000568
68882298;3000598
68883635;3379862
68884833;3072661
68885675;3841645
68885675;5722175
68885764;3008944
68886179;5529739
68886446;3656646
68887103;3421050
68887103;3668655
68887509;3681957
68888874;5640106
68888917;3593058
68890786;3573819
68891831;2795883
68892755;3708107
68893921;3008028
68893921;3008029
68895395;3917472
68896312;3926034
68896312;3926063
68900650;3966453
68901510;3359569
68901873;3624936
68902014;3011741
68903408;3021836
68903408;3021837
68903689;3531465
68903689;3531471
68905163;2243942
68906169;2793950
68906660;3827125
68906735;2791566
68906742;3438501
68907748;3900655
68909069;3352478
68909329;2802229
68909592;3835490
68912300;3006785
68912300;3331890
68913719;3020004
68913950;3194542
68914027;3016134
68915360;3010207
68915556;3575480
68915823;3922361
68915823;3922390
68915976;4900260
68915976;4900262
68916099;3002091
68916754;3961473
68919273;3889793
68921356;2800555
68921356;2800561
68921769;3082263
68923567;3003761
68924181;5622516
68924181;5631857
68924929;3005981
68925148;3221397
68925632;3035163
68927786;3887647
68927786;3965293
68928009;3339756
68928062;4900032
68928112;3635992
68928112;5767812
68929381;5503446
68929602;2679616
68930145;2232915
68930145;2232944
68931126;3024607
68931884;3431686
68932534;3007231
68932559;3817842
68932559;3817859
68932922;3002974
68933636;3405128
68933636;3457349
68934211;3006039
68934841;2750194
68936600;3202098
68937321;2792695
68937321;3805454
68937339;3813465
68937442;3577705
68938811;3576976
68942457;5504216
68942820;3580162
68943331;3615699
68943502;3500878
68944209;3021429
68944294;5618928
68944561;3002724
68945058;3394399
68945421;3406228
68946021;3000255
68947002;3005770
68947422;3001237
68948481;2744153
68948481;2744176
68948990;4973053
68949551;3424410
68950386;3021523
68950692;3572659
68950817;3006391
68951100;3462818
68951171;5651067
68951381;3482761
68951381;5611412
68951698;3059270
68952241;4153686
68952704;3543681
68952704;5627152
68953261;3726269
68953261;3740128
68953418;3828923
68954751;3821542
68954979;2793938
68955248;3741547
68956300;3672674
68956396;5504035
68956599;3525654
68956656;5505208
68957644;3278782
68957758;3673751
68961183;5869659
68961183;5869665
68962100;3887015
68964304;3000464
68964585;3149978
68964585;3149990
68966337;3311143
68966390;5506817
68967396;3002840
68967396;3002841
68967656;3282039
68968199;3086143
68969066;3057325
68971188;3019274
68971188;3019275
68973004;3113443
68973246;5507714
68973367;3690790
68973926;4900235
68974273;5632609
68975699;2219091
68976559;3014573
68976559;3014574
68976826;4998099
68978414;2226234
68983087;4991453
68983870;3391544
68984381;3017697
68984844;3009310
68985138;3206245
68985138;3206251
68986222;3006738
68986222;3009612
68986795;5715212
68987922;3483068
68988159;3821499
68988369;3863262
68988369;3863285
68989108;3471384
68989108;3899478
68990053;2223520
68990053;2223566
68990181;3883520
68990181;3883543
68990181;3883572
68990516;4900191
68990612;3420725
68992257;3017720
68992346;3775078
68992798;3012718
68992798;3012719
68994621;3039698
68994742;2762263
68995940;2242138
68995940;2242144
68998801;3022772
68998826;3669962
68998826;3669979
68998922;3437217
68998922;3437223
